Symbol,ShortName,EndDate,IndustryName,IndustryCode
1,深发展A,2010-12-31,其他商业银行,I0199
1,深发展A,2011-12-31,其他商业银行,I0199
1,平安银行,2012-12-31,货币金融服务,J66
1,平安银行,2013-12-31,货币金融服务,J66
1,平安银行,2014-12-31,货币金融服务,J66
1,平安银行,2015-12-31,货币金融服务,J66
1,平安银行,2016-12-31,货币金融服务,J66
1,平安银行,2017-12-31,货币金融服务,J66
1,平安银行,2018-12-31,货币金融服务,J66
1,平安银行,2019-12-31,货币金融服务,J66
1,平安银行,2020-12-31,货币金融服务,J66
1,平安银行,2021-12-31,货币金融服务,J66
1,平安银行,2022-12-31,货币金融服务,J66
1,平安银行,2023-12-31,货币金融服务,J66
1,平安银行,2024-12-31,货币金融服务,J66
1,平安银行,2025-12-31,货币金融服务,J66
2,万科A,2010-12-31,房地产开发与经营业,J01
2,万科A,2011-12-31,房地产开发与经营业,J01
2,万科A,2012-12-31,房地产业,K70
2,万科A,2013-12-31,房地产业,K70
2,万科A,2014-12-31,房地产业,K70
2,万科A,2015-12-31,房地产业,K70
2,万科A,2016-12-31,房地产业,K70
2,万科A,2017-12-31,房地产业,K70
2,万科A,2018-12-31,房地产业,K70
2,万科A,2019-12-31,房地产业,K70
2,万科A,2020-12-31,房地产业,K70
2,万科A,2021-12-31,房地产业,K70
2,万科A,2022-12-31,房地产业,K70
2,万科A,2023-12-31,房地产业,K70
2,万科A,2024-12-31,房地产业,K70
2,万科A,2025-12-31,房地产业,K70
4,*ST 国农,2010-12-31,化学药品制剂制造业,C8105
4,国农科技,2011-12-31,化学药品制剂制造业,C8105
4,国农科技,2012-12-31,医药制造业,C27
4,国农科技,2013-12-31,医药制造业,C27
4,国农科技,2014-12-31,医药制造业,C27
4,国农科技,2015-12-31,医药制造业,C27
4,国农科技,2016-12-31,医药制造业,C27
4,国农科技,2017-12-31,医药制造业,C27
4,国农科技,2018-12-31,医药制造业,C27
4,国农科技,2019-12-31,软件和信息技术服务业,I65
4,国华网安,2020-12-31,软件和信息技术服务业,I65
4,国华网安,2021-12-31,软件和信息技术服务业,I65
4,ST 国华,2022-12-31,软件和信息技术服务业,I65
4,国华网安,2023-12-31,软件和信息技术服务业,I65
4,国华网安,2024-12-31,软件和信息技术服务业,I65
5,世纪星源,2010-12-31,综合类,M
5,世纪星源,2011-12-31,综合类,M
5,世纪星源,2012-12-31,房地产业,K70
5,世纪星源,2013-12-31,房地产业,K70
5,世纪星源,2014-12-31,房地产业,K70
5,世纪星源,2015-12-31,房地产业,K70
5,世纪星源,2016-12-31,生态保护和环境治理业,N77
5,世纪星源,2017-12-31,生态保护和环境治理业,N77
5,世纪星源,2018-12-31,生态保护和环境治理业,N77
5,世纪星源,2019-12-31,生态保护和环境治理业,N77
5,世纪星源,2020-12-31,生态保护和环境治理业,N77
5,ST 星源,2021-12-31,生态保护和环境治理业,N77
5,ST 星源,2022-12-31,生态保护和环境治理业,N77
6,深振业A,2010-12-31,房地产开发与经营业,J01
6,深振业A,2011-12-31,房地产开发与经营业,J01
6,深振业A,2012-12-31,房地产业,K70
6,深振业A,2013-12-31,房地产业,K70
6,深振业A,2014-12-31,房地产业,K70
6,深振业A,2015-12-31,房地产业,K70
6,深圳业A,2016-12-31,房地产业,K70
6,深振业A,2017-12-31,房地产业,K70
6,深振业A,2018-12-31,房地产业,K70
6,深振业A,2019-12-31,房地产业,K70
6,深振业A,2020-12-31,房地产业,K70
6,深振业A,2021-12-31,房地产业,K70
6,深振业A,2022-12-31,房地产业,K70
6,深振业A,2023-12-31,房地产业,K70
6,深振业A,2024-12-31,房地产业,K70
6,深振业A,2025-12-31,房地产业,K70
7,ST 零七A,2010-12-31,旅馆业,K32
7,ST 零七A,2011-12-31,旅馆业,K32
7,零七股份,2012-12-31,住宿业,H61
7,零七股份,2013-12-31,住宿业,H61
7,零七股份,2014-12-31,住宿业,H61
7,全新好,2015-12-31,住宿业,H61
7,全新好,2016-12-31,住宿业,H61
7,全新好,2017-12-31,房地产业,K70
7,全新好,2018-12-31,房地产业,K70
7,全新好,2019-12-31,房地产业,K70
7,全新好,2020-12-31,房地产业,K70
7,*ST 全新,2021-12-31,房地产业,K70
7,全新好,2022-12-31,房地产业,K70
7,*ST 全新,2023-12-31,房地产业,K70
7,全新好,2024-12-31,房地产业,K70
8,ST 宝利来,2010-12-31,食品、饮料、烟草批发业,H0101
8,ST 宝利来,2011-12-31,食品、饮料、烟草批发业,H0101
8,ST 宝利来,2012-12-31,住宿业,H61
8,宝利来,2013-12-31,住宿业,H61
8,宝利来,2014-12-31,住宿业,H61
8,神州高铁,2015-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2016-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2017-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2018-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2019-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2020-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2021-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2022-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2023-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
8,神州高铁,2024-12-31,铁路、船舶、航空航天和其他运输设备制造业,C37
9,中国宝安,2010-12-31,综合类,M
9,中国宝安,2011-12-31,综合类,M
9,中国宝安,2012-12-31,综合,S90
9,中国宝安,2013-12-31,综合,S90
9,中国宝安,2014-12-31,综合,S90
9,中国宝安,2015-12-31,综合,S90
9,中国宝安,2016-12-31,综合,S90
9,中国宝安,2017-12-31,综合,S90
9,中国宝安,2018-12-31,综合,S90
9,中国宝安,2019-12-31,综合,S90
9,中国宝安,2020-12-31,综合,S90
9,中国宝安,2021-12-31,综合,S90
9,中国宝安,2022-12-31,综合,S90
9,中国宝安,2023-12-31,综合,S90
9,中国宝安,2024-12-31,其他金融业,J69
10,SST 华新,2010-12-31,石化及其他工业专用设备制造业,C7310
10,SST 华新,2011-12-31,石化及其他工业专用设备制造业,C7310
10,SST 华新,2012-12-31,专用设备制造业,C35
10,深华新,2013-12-31,专用设备制造业,C35
10,深华新,2014-12-31,专用设备制造业,C35
10,深华新,2015-12-31,土木工程建筑业,E48
10,美丽生态,2016-12-31,土木工程建筑业,E48
10,美丽生态,2017-12-31,土木工程建筑业,E48
10,美丽生态,2018-12-31,土木工程建筑业,E48
10,*ST 美丽,2019-12-31,土木工程建筑业,E48
10,美丽生态,2020-12-31,土木工程建筑业,E48
10,美丽生态,2021-12-31,土木工程建筑业,E48
10,美丽生态,2022-12-31,土木工程建筑业,E48
10,美丽生态,2023-12-31,土木工程建筑业,E48
10,美丽生态,2024-12-31,土木工程建筑业,E48
11,深物业A,2010-12-31,房地产开发与经营业,J01
11,深物业A,2011-12-31,房地产开发与经营业,J01
11,深物业A,2012-12-31,房地产业,K70
11,深物业A,2013-12-31,房地产业,K70
11,深物业A,2014-12-31,房地产业,K70
11,深物业A,2015-12-31,房地产业,K70
11,深物业A,2016-12-31,房地产业,K70
11,深物业A,2017-12-31,房地产业,K70
11,深物业A,2018-12-31,房地产业,K70
11,深物业A,2019-12-31,房地产业,K70
11,深物业A,2020-12-31,房地产业,K70
11,深物业A,2021-12-31,房地产业,K70
11,深物业A,2022-12-31,房地产业,K70
11,深物业A,2023-12-31,房地产业,K70
11,深物业A,2024-12-31,房地产业,K70
11,深物业A,2025-12-31,房地产业,K70
12,南玻A,2010-12-31,玻璃及玻璃制品业,C6120
12,南玻A,2011-12-31,玻璃及玻璃制品业,C6120
12,南玻A,2012-12-31,非金属矿物制品业,C30
12,南玻A,2013-12-31,非金属矿物制品业,C30
12,南玻A,2014-12-31,非金属矿物制品业,C30
12,南玻A,2015-12-31,非金属矿物制品业,C30
12,南玻A,2016-12-31,非金属矿物制品业,C30
12,南玻A,2017-12-31,非金属矿物制品业,C30
12,南玻A,2018-12-31,非金属矿物制品业,C30
12,南玻A,2019-12-31,非金属矿物制品业,C30
12,南玻A,2020-12-31,非金属矿物制品业,C30
12,南玻A,2021-12-31,非金属矿物制品业,C30
12,南玻A,2022-12-31,非金属矿物制品业,C30
12,南玻A,2023-12-31,非金属矿物制品业,C30
12,南玻A,2024-12-31,非金属矿物制品业,C30
14,沙河股份,2010-12-31,房地产开发与经营业,J01
14,沙河股份,2011-12-31,房地产开发与经营业,J01
14,沙河股份,2012-12-31,房地产业,K70
14,沙河股份,2013-12-31,房地产业,K70
14,沙河股份,2014-12-31,房地产业,K70
14,沙河股份,2015-12-31,房地产业,K70
14,沙河股份,2016-12-31,房地产业,K70
14,沙河股份,2017-12-31,房地产业,K70
14,沙河股份,2018-12-31,房地产业,K70
14,沙河股份,2019-12-31,房地产业,K70
14,沙河股份,2020-12-31,房地产业,K70
14,沙河股份,2021-12-31,房地产业,K70
14,沙河股份,2022-12-31,房地产业,K70
14,沙河股份,2023-12-31,房地产业,K70
14,沙河股份,2024-12-31,房地产业,K70
14,沙河股份,2025-12-31,房地产业,K70
16,深康佳A,2010-12-31,日用电子器具制造业,C55
16,深康佳A,2011-12-31,日用电子器具制造业,C55
16,深康佳A,2012-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2013-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2014-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2015-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2016-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2017-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2018-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2019-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2020-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2021-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2022-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2023-12-31,计算机、通信和其他电子设备制造业,C39
16,深康佳A,2024-12-31,计算机、通信和其他电子设备制造业,C39
17,*ST 中华A,2010-12-31,自行车制造业,C7515
17,*ST 中华A,2011-12-31,自行车制造业,C7515
17,*ST 中华A,2012-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,*ST 中华A,2013-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2014-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2015-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2016-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2017-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2018-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2019-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,*ST 中华A,2020-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2021-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2022-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2023-12-31,铁路、船舶、航空航天和其它运输设备制造业,C37
17,深中华A,2024-12-31,文教、工美、体育和娱乐用品制造业,C24
18,ST 中冠A,2010-12-31,棉纺织业,C1105
18,ST 中冠A,2011-12-31,棉纺织业,C1105
18,ST 中冠A,2012-12-31,纺织业,C17
18,*ST 中冠A,2013-12-31,纺织业,C17
18,中冠A,2014-12-31,纺织业,C17
18,神州长城,2015-12-31,纺织业,C17
18,神州长城,2016-12-31,建筑装饰和其他建筑业,E50
18,神州长城,2017-12-31,建筑装饰和其他建筑业,E50
18,神州长城,2018-12-31,建筑装饰和其他建筑业,E50
19,深深宝A,2010-12-31,软饮料制造业,C0510
19,深深宝A,2011-12-31,软饮料制造业,C0510
19,深深宝A,2012-12-31,酒、饮料和精制茶制造业,C15
19,深深宝A,2013-12-31,酒、饮料和精制茶制造业,C15
19,深深宝A,2014-12-31,酒、饮料和精制茶制造业,C15
19,深深宝A,2015-12-31,酒、饮料和精制茶制造业,C15
19,深深宝A,2016-12-31,酒、饮料和精制茶制造业,C15
19,深深宝A,2017-12-31,酒、饮料和精制茶制造业,C15
19,深粮控股,2018-12-31,酒、饮料和精制茶制造业,C15
19,深粮控股,2019-12-31,批发业,F51
19,深粮控股,2020-12-31,批发业,F51
19,深粮控股,2021-12-31,批发业,F51
19,深粮控股,2022-12-31,批发业,F51
19,深粮控股,2023-12-31,批发业,F51
19,深粮控股,2024-12-31,批发业,F51
20,深华发A,2010-12-31,电子器件制造业,C5110
20,深华发A,2011-12-31,电子器件制造业,C5110
20,深华发A,2012-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发,2013-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2014-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2015-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2016-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2017-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2018-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2019-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2020-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2021-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2022-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2023-12-31,计算机、通信和其他电子设备制造业,C39
20,深华发A,2024-12-31,计算机、通信和其他电子设备制造业,C39
21,长城开发,2010-12-31,计算机相关设备制造业,G8310
21,长城开发,2011-12-31,计算机相关设备制造业,G8310
21,长城开发,2012-12-31,计算机、通信和其他电子设备制造业,C39
21,长城开发,2013-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2014-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2015-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2016-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2017-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2018-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2019-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2020-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2021-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2022-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2023-12-31,计算机、通信和其他电子设备制造业,C39
21,深科技,2024-12-31,计算机、通信和其他电子设备制造业,C39
22,深赤湾A,2010-12-31,港口业,F1105
22,深赤湾A,2011-12-31,港口业,F1105
22,深赤湾A,2012-12-31,水上运输业,G55
22,深赤湾A,2013-12-31,水上运输业,G55
22,深赤湾A,2014-12-31,水上运输业,G55
22,深赤湾A,2015-12-31,水上运输业,G55
22,深赤湾Ａ,2016-12-31,水上运输业,G55
22,深赤湾A,2017-12-31,水上运输业,G55
23,深天地A,2010-12-31,房屋建筑业,E0101
23,深天地A,2011-12-31,房屋建筑业,E0101
23,深天地A,2012-12-31,非金属矿物制品业,C30
23,深天地A,2013-12-31,非金属矿物制品业,C30
23,深天地A,2014-12-31,非金属矿物制品业,C30
23,深天地A,2015-12-31,非金属矿物制品业,C30
23,深天地A,2016-12-31,非金属矿物制品业,C30
23,深天地A,2017-12-31,非金属矿物制品业,C30
23,深天地A,2018-12-31,非金属矿物制品业,C30
23,深天地A,2019-12-31,非金属矿物制品业,C30
23,深天地A,2020-12-31,非金属矿物制品业,C30
23,深天地A,2021-12-31,非金属矿物制品业,C30
23,深天地A,2022-12-31,非金属矿物制品业,C30
23,ST 深天,2023-12-31,非金属矿物制品业,C30
24,招商地产,2010-12-31,房地产开发与经营业,J01
24,招商地产,2011-12-31,房地产开发与经营业,J01
24,招商地产,2012-12-31,房地产业,K70
24,招商地产,2013-12-31,房地产业,K70
24,招商地产,2014-12-31,房地产业,K70
25,特力A,2010-12-31,汽车、摩托车及零配件批发业,H0335
25,特力A,2011-12-31,汽车、摩托车及零配件批发业,H0335
25,特力A,2012-12-31,批发业,F51
25,特力A,2013-12-31,批发业,F51
25,特力A,2014-12-31,批发业,F51
25,特力A,2015-12-31,批发业,F51
25,特力A,2016-12-31,批发业,F51
25,特力A,2017-12-31,批发业,F51
25,特力A,2018-12-31,批发业,F51
25,特力A,2019-12-31,批发业,F51
25,特力A,2020-12-31,批发业,F51
25,特力A,2021-12-31,批发业,F51
25,特力A,2022-12-31,批发业,F51
25,特力A,2023-12-31,批发业,F51
25,特力A,2024-12-31,批发业,F51
26,飞亚达A,2010-12-31,其他零售业,H1199
26,飞亚达A,2011-12-31,其他零售业,H1199
26,飞亚达A,2012-12-31,零售业,F52
26,飞亚达A,2013-12-31,零售业,F52
26,飞亚达A,2014-12-31,零售业,F52
26,飞亚达A,2015-12-31,零售业,F52
26,飞亚达A,2016-12-31,零售业,F52
26,飞亚达A,2017-12-31,零售业,F52
26,飞亚达A,2018-12-31,零售业,F52
26,飞亚达,2019-12-31,零售业,F52
26,飞亚达,2020-12-31,零售业,F52
26,飞亚达,2021-12-31,零售业,F52
26,飞亚达,2022-12-31,零售业,F52
26,飞亚达,2023-12-31,零售业,F52
26,飞亚达,2024-12-31,零售业,F52
26,飞亚达,2025-12-31,零售业,F52
27,深圳能源,2010-12-31,电力生产业,D0101
27,深圳能源,2011-12-31,电力生产业,D0101
27,深圳能源,2012-12-31,电力、热力生产和供应业,D44
27,深圳能源,2013-12-31,电力、热力生产和供应业,D44
27,深圳能源,2014-12-31,电力、热力生产和供应业,D44
27,深圳能源,2015-12-31,电力、热力生产和供应业,D44
27,深圳能源,2016-12-31,电力、热力生产和供应业,D44
27,深圳能源,2017-12-31,电力、热力生产和供应业,D44
27,深圳能源,2018-12-31,电力、热力生产和供应业,D44
27,深圳能源,2019-12-31,电力、热力生产和供应业,D44
27,深圳能源,2020-12-31,电力、热力生产和供应业,D44
27,深圳能源,2021-12-31,电力、热力生产和供应业,D44
27,深圳能源,2022-12-31,电力、热力生产和供应业,D44
27,深圳能源,2023-12-31,电力、热力生产和供应业,D44
27,深圳能源,2024-12-31,电力、热力生产和供应业,D44
27,深圳能源,2025-12-31,电力、热力生产和供应业,D44
28,一致药业,2010-12-31,药品及医疗器械批发业,H0160
28,国药一致,2011-12-31,药品及医疗器械批发业,H0160
28,国药一致,2012-12-31,批发业,F51
28,国药一致,2013-12-31,批发业,F51
28,国药一致,2014-12-31,批发业,F51
28,国药一致,2015-12-31,批发业,F51
28,国药一致,2016-12-31,批发业,F51
28,国药一致,2017-12-31,批发业,F51
28,国药一致,2018-12-31,批发业,F51
28,国药一致,2019-12-31,批发业,F51
28,国药一致,2020-12-31,批发业,F51
28,国药一致,2021-12-31,批发业,F51
28,国药一致,2022-12-31,批发业,F51
28,国药一致,2023-12-31,批发业,F51
28,国药一致,2024-12-31,批发业,F51
28,国药一致,2025-12-31,批发业,F51
29,深深房A,2010-12-31,房地产开发与经营业,J01
29,深深房A,2011-12-31,房地产开发与经营业,J01
29,深深房A,2012-12-31,房地产业,K70
29,深深房A,2013-12-31,房地产业,K70
29,深深房A,2014-12-31,房地产业,K70
29,深深房A,2015-12-31,房地产业,K70
29,深深房A,2016-12-31,房地产业,K70
29,深深房A,2017-12-31,房地产业,K70
29,深深房A,2018-12-31,房地产业,K70
29,深深房A,2019-12-31,房地产业,K70
29,深深房A,2020-12-31,房地产业,K70
29,深深房A,2021-12-31,房地产业,K70
29,深深房A,2022-12-31,房地产业,K70
29,深深房A,2023-12-31,房地产业,K70
29,深深房A,2024-12-31,房地产业,K70
29,深深房A,2025-12-31,房地产业,K70
30,*ST 盛润A,2010-12-31,其他制造业,C99
30,*ST 盛润A,2011-12-31,其他制造业,C99
30,*ST 盛润A,2012-12-31,其他制造业,C41
30,富奥股份,2013-12-31,其他制造业,C41
30,富奥股份,2014-12-31,汽车制造业,C36
30,富奥股份,2015-12-31,汽车制造业,C36
30,富奥股份,2016-12-31,汽车制造业,C36
30,富奥股份,2017-12-31,汽车制造业,C36
30,富奥股份,2018-12-31,汽车制造业,C36
30,富奥股份,2019-12-31,汽车制造业,C36
30,富奥股份,2020-12-31,汽车制造业,C36
30,富奥股份,2021-12-31,汽车制造业,C36
30,富奥股份,2022-12-31,汽车制造业,C36
30,富奥股份,2023-12-31,汽车制造业,C36
30,富奥股份,2024-12-31,汽车制造业,C36
31,中粮地产,2010-12-31,房地产开发与经营业,J01
31,中粮地产,2011-12-31,房地产开发与经营业,J01
31,中粮地产,2012-12-31,房地产业,K70
31,中粮地产,2013-12-31,房地产业,K70
31,中粮地产,2014-12-31,房地产业,K70
31,中粮地产,2015-12-31,房地产业,K70
31,中粮地产,2016-12-31,房地产业,K70
31,中粮地产,2017-12-31,房地产业,K70
31,大悦城,2018-12-31,房地产业,K70
31,大悦城,2019-12-31,房地产业,K70
31,大悦城,2020-12-31,房地产业,K70
31,大悦城,2021-12-31,房地产业,K70
31,大悦城,2022-12-31,房地产业,K70
31,大悦城,2023-12-31,房地产业,K70
31,大悦城,2024-12-31,房地产业,K70
32,深桑达A,2010-12-31,其他电子设备制造业,C57
32,深桑达A,2011-12-31,其他电子设备制造业,C57
32,深桑达A,2012-12-31,计算机、通信和其他电子设备制造业,C39
32,深桑达A,2013-12-31,计算机、通信和其他电子设备制造业,C39
32,深桑达A,2014-12-31,计算机、通信和其他电子设备制造业,C39
32,深桑达A,2015-12-31,批发业,F51
32,深桑达A,2016-12-31,批发业,F51
32,深桑达A,2017-12-31,批发业,F51
32,深桑达A,2018-12-31,批发业,F51
32,深桑达A,2019-12-31,批发业,F51
32,深桑达A,2020-12-31,批发业,F51
32,深桑达A,2021-12-31,建筑安装业,E49
32,深桑达A,2022-12-31,建筑安装业,E49
32,深桑达A,2023-12-31,建筑安装业,E49
32,深桑达A,2024-12-31,建筑安装业,E49
33,新都酒店,2010-12-31,旅馆业,K32
33,新都酒店,2011-12-31,旅馆业,K32
33,新都酒店,2012-12-31,住宿业,H61
33,新都酒店,2013-12-31,住宿业,H61
33,*ST 新都,2014-12-31,住宿业,H61
33,*ST 新都,2015-12-31,住宿业,H61
33,新都酒店,2016-12-31,住宿业,H61
34,ST 深泰,2010-12-31,综合类,M
34,深信泰丰,2011-12-31,综合类,M
34,深信泰丰,2012-12-31,综合,S90
34,深信泰丰,2013-12-31,综合,S90
34,深信泰丰,2014-12-31,综合,S90
34,深信泰丰,2015-12-31,综合,S90
34,神州数码,2016-12-31,批发业,F51
34,神州数码,2017-12-31,批发业,F51
34,神州数码,2018-12-31,批发业,F51
34,神州数码,2019-12-31,批发业,F51
34,神州数码,2020-12-31,批发业,F51
34,神州数码,2021-12-31,批发业,F51
34,神州数码,2022-12-31,批发业,F51
34,神州数码,2023-12-31,批发业,F51
34,神州数码,2024-12-31,批发业,F51
34,神州数码,2025-12-31,批发业,F51
35,*ST 科健,2010-12-31,通信设备制造业,G8101
35,*ST 科健,2011-12-31,通信设备制造业,G8101
35,*ST 科健,2012-12-31,计算机、通信和其他电子设备制造业,C39
35,*ST 科健,2013-12-31,计算机、通信和其他电子设备制造业,C39
35,中国天楹,2014-12-31,生态保护和环境治理业,N77
35,中国天楹,2015-12-31,生态保护和环境治理业,N77
35,中国天楹,2016-12-31,生态保护和环境治理业,N77
35,中国天楹,2017-12-31,生态保护和环境治理业,N77
35,中国天楹,2018-12-31,生态保护和环境治理业,N77
35,中国天楹,2019-12-31,生态保护和环境治理业,N77
35,中国天楹,2020-12-31,生态保护和环境治理业,N77
35,中国天楹,2021-12-31,生态保护和环境治理业,N77
35,中国天楹,2022-12-31,生态保护和环境治理业,N77
35,中国天楹,2023-12-31,生态保护和环境治理业,N77
35,中国天楹,2024-12-31,生态保护和环境治理业,N77
36,华联控股,2010-12-31,房地产开发与经营业,J01
36,华联控股,2011-12-31,房地产开发与经营业,J01
36,华联控股,2012-12-31,房地产业,K70
36,华联控股,2013-12-31,房地产业,K70
36,华联控股,2014-12-31,房地产业,K70
36,华联控股,2015-12-31,房地产业,K70
36,华联控股,2016-12-31,房地产业,K70
36,华联控股,2017-12-31,房地产业,K70
36,华联控股,2018-12-31,房地产业,K70
36,华联控股,2019-12-31,房地产业,K70
36,华联控股,2020-12-31,房地产业,K70
36,华联控股,2021-12-31,房地产业,K70
36,华联控股,2022-12-31,房地产业,K70
36,华联控股,2023-12-31,房地产业,K70
36,华联控股,2024-12-31,房地产业,K70
37,深南电A,2010-12-31,电力生产业,D0101
37,深南电A,2011-12-31,电力生产业,D0101
37,深南电A,2012-12-31,电力、热力生产和供应业,D44
37,深南电A,2013-12-31,电力、热力生产和供应业,D44
37,深南电A,2014-12-31,电力、热力生产和供应业,D44
37,深南电A,2015-12-31,电力、热力生产和供应业,D44
37,*ST 南电A,2016-12-31,电力、热力生产和供应业,D44
37,深南电A,2017-12-31,电力、热力生产和供应业,D44
37,深南电A,2018-12-31,电力、热力生产和供应业,D44
37,深南电A,2019-12-31,电力、热力生产和供应业,D44
37,深南电A,2020-12-31,电力、热力生产和供应业,D44
37,深南电A,2021-12-31,电力、热力生产和供应业,D44
37,深南电A,2022-12-31,电力、热力生产和供应业,D44
37,深南电A,2023-12-31,电力、热力生产和供应业,D44
37,深南电A,2024-12-31,电力、热力生产和供应业,D44
37,深南电A,2025-12-31,电力、热力生产和供应业,D44
38,*ST 大通,2010-12-31,房地产开发与经营业,J01
38,*ST 大通,2011-12-31,房地产开发与经营业,J01
38,*ST 大通,2012-12-31,房地产业,K70
38,深大通,2013-12-31,房地产业,K70
38,深大通,2014-12-31,房地产业,K70
38,深大通,2015-12-31,房地产业,K70
38,深大通,2016-12-31,商务服务业,L72
38,深大通,2017-12-31,商务服务业,L72
38,深大通,2018-12-31,商务服务业,L72
38,深大通,2019-12-31,商务服务业,L72
38,深大通,2020-12-31,商务服务业,L72
38,深大通,2021-12-31,商务服务业,L72
39,中集集团,2010-12-31,集装箱和金属包装物品制造业,C6920
39,中集集团,2011-12-31,集装箱和金属包装物品制造业,C6920
39,中集集团,2012-12-31,金属制品业,C33
39,中集集团,2013-12-31,金属制品业,C33
39,中集集团,2014-12-31,金属制品业,C33
39,中集集团,2015-12-31,金属制品业,C33
39,中集集团,2016-12-31,金属制品业,C33
39,中集集团,2017-12-31,金属制品业,C33
39,中集集团,2018-12-31,金属制品业,C33
39,中集集团,2019-12-31,金属制品业,C33
39,中集集团,2020-12-31,金属制品业,C33
39,中集集团,2021-12-31,金属制品业,C33
39,中集集团,2022-12-31,金属制品业,C33
39,中集集团,2023-12-31,金属制品业,C33
39,中集集团,2024-12-31,金属制品业,C33
39,中集集团,2025-12-31,金属制品业,C33
40,深鸿基,2010-12-31,房地产开发与经营业,J01
40,宝安地产,2011-12-31,房地产开发与经营业,J01
40,宝安地产,2012-12-31,房地产业,K70
40,宝安地产,2013-12-31,房地产业,K70
40,宝安地产,2014-12-31,房地产业,K70
40,宝安地产,2015-12-31,房地产业,K70
40,东旭蓝天,2016-12-31,房地产业,K70
40,东旭蓝天,2017-12-31,土木工程建筑业,E48
40,东旭蓝天,2018-12-31,电力、热力生产和供应业,D44
40,东旭蓝天,2019-12-31,电力、热力生产和供应业,D44
40,东旭蓝天,2020-12-31,电力、热力生产和供应业,D44
40,东旭蓝天,2021-12-31,电力、热力生产和供应业,D44
40,东旭蓝天,2022-12-31,电力、热力生产和供应业,D44
40,东旭蓝天,2023-12-31,电力、热力生产和供应业,D44
42,深长城,2010-12-31,房地产开发与经营业,J01
42,深长城,2011-12-31,房地产开发与经营业,J01
42,深长城,2012-12-31,房地产业,K70
42,中洲控股,2013-12-31,房地产业,K70
42,中洲控股,2014-12-31,房地产业,K70
42,中洲控股,2015-12-31,房地产业,K70
